borough,neighborhood,building_class_category,tax_class_present,block,lot,easement,building_class_present,address,apartment_number,zip_code,residential_units,commmercial_units,total_units,land_sq_feet,gross_sq_feet,year_built,tax_class_time_sale,build_class_time_sale,sale_price,sale_date,serialid
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3299,90,,B1,47 PLATTSBURG STREET,,10304,2,0,2,8010,3456,1997,1,B1,0,2/18/2011,213622
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3300,10,,B2,64 DELAWARE AVENUE,,10304,2,0,2,5000,2408,1965,1,B2,0,4/13/2011,213623
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3300,13,,B2,70 DELAWARE AVENUE,,10304,2,0,2,3700,2800,2011,1,B2,712773,9/28/2011,213624
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3300,65,,B2,107 ALTER AVENUE,,10304,2,0,2,5025,2070,1955,1,B2,467500,1/28/2011,213625
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3313,45,,B3,42 EVERGREEN AVENUE,,10304,2,0,2,8250,974,1945,1,B3,0,1/28/2011,213626
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3319,70,,B1,121 GARRETSON AVENUE,,10304,2,0,2,4850,2312,1930,1,B1,585000,10/3/2011,213627
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3329,29,,B2,90 EVERGREEN AVENUE,,10305,2,0,2,6825,2281,1960,1,B2,0,7/16/2011,213628
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3333,60,,B3,284 ATLANTIC AVENUE,,10305,2,0,2,4000,1520,1901,1,B3,361000,7/27/2011,213629
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3334,33,,B2,253 DELAWARE AVENUE,,10305,2,0,2,5000,3048,1945,1,B2,650000,12/16/2011,213630
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3336,8,,B3,286 RARITAN AVENUE,,10305,2,0,2,4900,1040,1945,1,B3,500000,10/19/2011,213631
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3336,8,,B3,286 RARITAN AVENUE,,10305,2,0,2,4900,1040,1945,1,B3,0,10/19/2011,213632
5,DONGAN HILLS,02  TWO FAMILY HOMES,4,3336,35,,V1,319 DELAWARE AVENUE,,10305,2,0,2,5000,0,1925,1,B3,470000,4/22/2011,213633
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3338,32,,B3,3 HANCOCK STREET,,10305,2,0,2,4200,2156,1960,1,B3,0,6/24/2011,213634
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3339,14,,B2,2 HANCOCK STREET,,10305,2,0,2,4058,2984,2010,1,B2,750000,6/9/2011,213635
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3339,16,,B2,220 ALTER AVENUE,,10305,2,0,2,3330,2862,2010,1,B2,677136,10/21/2011,213636
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3339,18,,B2,224 ALTER AVENUE,,10305,2,0,2,3467,2862,2010,1,B2,691391,11/18/2011,213637
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3341,3,,B3,54 HANCOCK STREET,,10305,2,0,2,1720,2000,1925,1,B3,385000,8/2/2011,213638
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3341,29,,B2,252 CROMWELL AVENUE,,10305,2,0,2,6014,3577,1925,1,B2,415000,6/14/2011,213639
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3341,103,,B3,231 GARRETSON AVENUE,,10305,2,0,2,2910,1240,1930,1,B3,1000,6/2/2011,213640
5,DONGAN HILLS,02  TWO FAMILY HOMES,1,3342,73,,B2,239 SEAVIEW AVENUE,,10305,2,0,2,4950,1800,1960,1,B2,0,9/8/2011,213641
5,DONGAN HILLS,03  THREE FAMILY HOMES,1,3317,47,,C0,191 ALTER AVENUE,,10304,3,0,3,2500,2102,1970,1,C0,0,3/15/2011,213642
5,DONGAN HILLS,03  THREE FAMILY HOMES,1,3320,40,,C0,147 SEAVIEW AVENUE,,10304,3,0,3,2250,1584,1987,1,C0,285000,5/4/2011,213643
5,DONGAN HILLS,03  THREE FAMILY HOMES,1,3320,42,,C0,145 SEAVIEW AVENUE,,10304,3,0,3,2250,1584,1987,1,C0,285000,5/4/2011,213644
5,DONGAN HILLS,05  TAX CLASS 1 VACANT LAND,1B,3188,25,,V0,WEST FINGERBOARD RD,,10304,0,0,0,2000,0,0,1,V0,0,10/23/2011,213645
5,DONGAN HILLS,05  TAX CLASS 1 VACANT LAND,1B,3188,25,,V0,WEST FINGERBOARD RD,,10304,0,0,0,2000,0,0,1,V0,0,3/15/2011,213646
5,DONGAN HILLS,05  TAX CLASS 1 VACANT LAND,1B,3324,28,,V0,DUMONT AVENUE,,10305,0,0,0,270,0,0,1,V0,0,6/14/2011,213647
5,DONGAN HILLS,05  TAX CLASS 1 VACANT LAND,1B,3329,28,,V0,EVERGREEN AVENUE,,0,0,0,0,1300,0,0,1,V0,0,7/16/2011,213648
5,DONGAN HILLS,06  TAX CLASS 1 - OTHER,1,3338,31,,G0,HANCOCK STREET,,10305,0,0,0,2217,0,0,1,G0,550000,6/24/2011,213649
5,DONGAN HILLS,07  RENTALS - WALKUP APARTMENTS,2,3331,12,,C1,208 ATLANTIC AVENUE,,10305,24,0,24,15000,12600,1973,2,C1,0,9/20/2011,213650
5,DONGAN HILLS,10  COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 6D",,10304,0,0,0,0,0,1969,2,D4,55000,5/19/2011,213651
5,DONGAN HILLS,10  COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 4G",,10304,0,0,0,0,0,1969,2,D4,170000,6/14/2011,213652
5,DONGAN HILLS,10  COOPS - ELEVATOR APARTMENTS,2,3191,61,,D4,"1160 RICHMOND ROAD, 6F",,10304,0,0,0,0,0,1969,2,D4,190000,12/22/2011,213653
5,DONGAN HILLS,12  CONDOS - WALKUP APARTMENTS,2,3318,1040,,R2,169 CROMWELL AVENUE,1D,10304,1,0,1,0,0,1972,2,R2,160000,2/24/2011,213654
5,DONGAN HILLS,21  OFFICE BUILDINGS,4,3341,54,,W8,300 CROMWELL AVENUE,,10305,0,2,2,3880,2300,1930,4,O9,750000,2/11/2011,213655
5,DONGAN HILLS,21  OFFICE BUILDINGS,4,3341,54,,W8,300 CROMWELL AVENUE,,10305,0,2,2,3880,2300,1930,4,O9,0,2/11/2011,213656
5,DONGAN HILLS,30  WAREHOUSES,4,3324,30,,E4,24 DUMONT AVENUE,,10305,0,1,1,1850,1100,1940,4,E4,300000,6/14/2011,213657
5,DONGAN HILLS,35  INDOOR PUBLIC AND CULTURAL FACILITIES,4,3314,31,,P5,180 BURGHER AVENUE,,10304,0,1,1,11310,3600,1951,4,P5,715000,4/14/2011,213658
5,DONGAN HILLS,35  INDOOR PUBLIC AND CULTURAL FACILITIES,4,3314,31,,P5,180 BURGHER AVENUE,,10304,0,1,1,11310,3600,1951,4,P5,0,3/15/2011,213659
5,DONGAN HILLS,35  INDOOR PUBLIC AND CULTURAL FACILITIES,4,3314,31,,P5,180 BURGHER AVENUE,,10304,0,1,1,11310,3600,1951,4,P5,875000,2/3/2011,213660
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,839,311,,A2,80 EMERSON COURT,,10304,1,0,1,6440,1794,1965,1,A2,590000,9/23/2011,213661
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,842,9,,A1,144 SPRING STREET,,10304,1,0,1,5913,1960,1965,1,A1,635000,8/5/2011,213662
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,843,65,,A3,15 FRANCIS PLACE,,10304,1,0,1,5940,3818,1986,1,A3,949183,6/29/2011,213663
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,848,279,,A2,125 SPARKILL AVENUE,,10304,1,0,1,3800,1323,1955,1,A2,465000,2/24/2011,213664
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,848,370,,A1,15 RIDGE AVENUE,,10304,1,0,1,4100,1911,1965,1,A1,465000,7/21/2011,213665
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,849,178,,A1,15 HASBROUCK ROAD,,10304,1,0,1,4335,1690,1930,1,A1,449000,6/29/2011,213666
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,851,95,,A2,146 MASON STREET,,10304,1,0,1,6000,1240,1960,1,A2,0,4/21/2011,213667
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,852,28,,A3,95 DUNCAN STREET,,10304,1,0,1,3850,2800,1920,1,A3,0,8/15/2011,213668
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,855,41,,A2,76 VISTA AVENUE,,10304,1,0,1,5000,1736,1960,1,A2,0,8/18/2011,213669
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,858,74,,A1,37 RIDGE AVENUE,,10304,1,0,1,4324,1960,1975,1,A1,890000,4/1/2011,213670
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,860,71,,A3,70 RIDGE LOOP,,10304,1,0,1,9643,5256,1986,1,A3,0,1/3/2011,213671
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,860,121,,A3,65 OLD FARMERS LANE,,10304,1,0,1,9100,2935,1986,1,A3,0,6/20/2011,213672
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,860,225,,A1,61 HILLVIEW LANE,,10304,1,0,1,6000,3140,1985,1,A1,825000,7/8/2011,213673
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,470,,A2,106 DELAWARE STREET,,10304,1,0,1,4000,2358,1955,1,A2,0,8/2/2011,213674
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,476,,A1,96 DELAWARE STREET,,10304,1,0,1,4000,3291,1950,1,A1,600000,1/26/2011,213675
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,502,,A1,71 NORDEN STREET,,10304,1,0,1,4000,1089,1950,1,A1,0,3/30/2011,213676
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,570,,A1,81 DELAWARE STREET,,10304,1,0,1,4700,4025,1960,1,A1,224000,12/5/2011,213677
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,583,,A1,105 DELAWARE STREET,,10304,1,0,1,6000,4120,2011,1,A2,512500,1/14/2011,213678
5,DONGAN HILLS-COLONY,01  ONE FAMILY HOMES,1,869,923,,A3,107 DUTCHESS AVENUE,,10304,1,0,1,6420,4700,2002,1,A3,1190000,6/2/2011,213679
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,835,237,,B3,4 WILSON TERRACE,,10304,2,0,2,4888,2736,1920,1,B3,490000,11/22/2011,213680
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,846,23,,B2,20 SPRING STREET,,10304,2,0,2,9600,1920,1930,1,B2,0,11/22/2011,213681
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,848,232,,B2,89 MASON STREET,,10304,2,0,2,4000,2315,1965,1,B2,0,6/23/2011,213682
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,848,257,,B1,72 MEADOW AVENUE,,10304,2,0,2,5000,1924,1965,1,B1,525000,3/11/2011,213683
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,848,340,,B2,5 DUNCAN STREET,,10304,2,0,2,3800,1984,1965,1,B2,219000,5/17/2011,213684
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,869,540,,B1,32 ROCHELLE STREET,,10304,2,0,2,7000,1782,1955,1,B1,0,10/26/2011,213685
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,869,952,,B2,85 GREENPORT STREET,,10304,2,0,2,4284,2024,1965,1,B2,0,1/11/2011,213686
5,DONGAN HILLS-COLONY,02  TWO FAMILY HOMES,1,869,972,,B2,104 DUTCHESS AVENUE,,10304,2,0,2,4284,2024,1965,1,B2,610000,1/7/2011,213687
5,DONGAN HILLS-OLD TOWN,01  ONE FAMILY HOMES,1,3222,5,,A5,3 LEDYARD PLACE,,10305,1,0,1,2375,2100,1989,1,A5,296595,2/1/2011,213688
5,DONGAN HILLS-OLD TOWN,02  TWO FAMILY HOMES,1,3222,10,,B2,10 LEDYARD PLACE,,10305,2,0,2,3800,2352,1899,1,B2,330000,5/26/2011,213689
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5323,85,,A5,11 LYNDALE LANE,,10312,1,0,1,1050,1480,1990,1,A5,0,3/21/2011,213690
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5324,110,,A2,385 OAKDALE STREET,,10312,1,0,1,4280,1056,1960,1,A2,380000,9/20/2011,213691
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5324,176,,A2,19 PRESTON AVENUE,,10312,1,0,1,4000,2020,1975,1,A2,495000,8/11/2011,213692
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5327,34,,A2,106 RETFORD AVENUE,,10312,1,0,1,4000,988,1965,1,A2,0,12/18/2011,213693
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5327,73,,A2,65 PRESTON AVENUE,,10312,1,0,1,4000,1092,1965,1,A2,0,8/30/2011,213694
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5328,46,,A2,456 OAKDALE STREET,,10312,1,0,1,4000,1056,1965,1,A2,0,8/4/2011,213695
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5332,23,,A1,154 LYNDALE AVENUE,,10312,1,0,1,4100,1248,1970,1,A1,0,5/19/2011,213696
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5333,32,,A2,176 RETFORD AVENUE,,10312,1,0,1,4100,984,1975,1,A2,410000,4/6/2011,213697
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5334,19,,A1,27 RANKIN STREET,,10312,1,0,1,6000,1539,1965,1,A1,224500,4/17/2011,213698
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5335,20,,A2,27 OSBORNE STREET,,10312,1,0,1,4000,2293,1965,1,A2,0,1/4/2011,213699
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5340,72,,A2,236 LYNDALE AVENUE,,10312,1,0,1,6500,900,1955,1,A2,465000,3/4/2011,213700
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5340,102,,A1,219 RETFORD AVENUE,,10312,1,0,1,6500,2448,1955,1,A1,0,1/4/2011,213701
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5341,17,,A3,236 RETFORD AVENUE,,10312,1,0,1,6500,4200,2002,1,A3,0,2/18/2011,213702
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5342,17,,A2,242 PRESTON AVENUE,,10312,1,0,1,5850,1063,1955,1,A2,375000,3/15/2011,213703
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5342,60,,A2,23 HALES AVENUE,,10312,1,0,1,6500,1063,1955,1,A2,400000,8/29/2011,213704
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5348,442,,A2,393 RETFORD AVENUE,,10312,1,0,1,5850,1400,1955,1,A2,0,11/2/2011,213705
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5348,450,,A2,409 RETFORD AVENUE,,10312,1,0,1,3960,1856,1965,1,A2,0,4/12/2011,213706
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5348,501,,A2,44 SHIRLEY AVENUE,,10312,1,0,1,5950,1150,1955,1,A2,0,2/10/2011,213707
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5348,534,,A2,343 RETFORD AVENUE,,10312,1,0,1,5850,1000,1955,1,A2,475000,9/29/2011,213708
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5348,537,,A2,349 RETFORD AVENUE,,10312,1,0,1,5850,1850,1955,1,A2,499500,6/9/2011,213709
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5349,50,,A2,425 PRESTON AVENUE,,10312,1,0,1,3870,1000,1955,1,A2,415000,3/4/2011,213710
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5349,75,,A1,310 RETFORD AVENUE,,10312,1,0,1,5850,3650,2006,1,A1,770000,11/10/2011,213711
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5349,94,,A2,66 SHIRLEY AVENUE,,10312,1,0,1,6760,1400,1955,1,A2,440000,9/6/2011,213712
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5349,130,,A2,347 PRESTON AVENUE,,10312,1,0,1,5850,1080,1955,1,A2,0,6/1/2011,213713
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5350,57,,A2,225 HALES AVENUE,,10312,1,0,1,3784,2052,1965,1,A2,0,8/1/2011,213714
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5355,32,,A5,7 ROSS LANE,,10312,1,0,1,2314,2397,2011,1,A5,410670,11/18/2011,213715
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5355,90,,A1,7 SEIDMAN AVENUE,,10312,1,0,1,7110,5250,2007,1,A1,977520,11/2/2011,213716
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5356,6,,A1,50 WOODS OF ARDEN ROAD,,10312,1,0,1,7843,2208,1975,1,A1,719000,9/8/2011,213717
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5356,24,,A2,86 WOODS OF ARDEN ROAD,,10312,1,0,1,4000,1100,1955,1,A2,425000,9/26/2011,213718
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5357,7,,A1,524 OAKDALE STREET,,10312,1,0,1,7800,2352,1965,1,A1,0,3/3/2011,213719
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5357,62,,A2,1355 ARDEN AVENUE,,10312,1,0,1,4000,960,1965,1,A2,0,11/10/2011,213720
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5362,1,,A2,119 SEIDMAN AVENUE,,10312,1,0,1,5700,1925,1975,1,A2,0,11/10/2011,213721
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5362,59,,A2,175 SEIDMAN AVENUE,,10312,1,0,1,4000,1196,1965,1,A2,0,4/22/2011,213722
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5363,7,,A2,122 SEIDMAN AVENUE,,10312,1,0,1,7250,1560,1965,1,A2,0,11/15/2011,213723
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5363,26,,A2,160 SEIDMAN AVENUE,,10312,1,0,1,4000,1900,1970,1,A2,525000,3/29/2011,213724
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5365,32,,A2,24 HALES AVENUE,,10312,1,0,1,5220,2003,1955,1,A2,382000,2/4/2011,213725
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5366,21,,A2,30 LISS STREET,,10312,1,0,1,4000,1056,1960,1,A2,0,4/1/2011,213726
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5371,36,,A2,12 ORCHARD LANE,,10312,1,0,1,5200,1125,1965,1,A2,0,5/2/2011,213727
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5378,106,,A1,4533 HYLAN BOULEVARD,,10312,1,0,1,9975,1532,1920,1,A1,495000,4/29/2011,213728
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5379,17,,A1,228 WOODS OF ARDEN ROAD,,10312,1,0,1,4000,2300,1955,1,A1,540000,7/22/2011,213729
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5379,53,,A2,267 SEIDMAN AVENUE,,10312,1,0,1,4000,1388,1955,1,A2,0,5/25/2011,213730
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5379,59,,A2,255 SEIDMAN AVENUE,,10312,1,0,1,4000,1100,1955,1,A2,0,7/12/2011,213731
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5379,61,,A1,251 SEIDMAN AVENUE,,10312,1,0,1,4000,2893,1955,1,A1,0,3/26/2011,213732
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5379,65,,A2,243 SEIDMAN AVENUE,,10312,1,0,1,4000,1368,1955,1,A2,0,4/8/2011,213733
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5380,60,,A2,1527 ARDEN AVENUE,,10312,1,0,1,10000,960,1955,1,A2,0,9/29/2011,213734
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5381,50,,A2,43 NOEL STREET,,10312,1,0,1,4750,2142,1970,1,A2,0,1/10/2011,213735
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5382,15,,A2,22 NOEL STREET,,10312,1,0,1,8550,2100,1975,1,A2,0,1/5/2011,213736
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5384,1,,A1,134 KINGHORN STREET,,10312,1,0,1,7100,2672,1975,1,A1,0,4/4/2011,213737
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5386,20,,A1,102 BATHGATE STREET,,10312,1,0,1,3225,1680,1965,1,A1,485000,3/14/2011,213738
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5410,31,,A5,444 RETFORD AVENUE,,10312,1,0,1,2500,1410,1975,1,A5,345000,5/11/2011,213739
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5411,4,,A5,487 RETFORD AVE,,10312,1,0,1,2400,1410,1975,1,A5,0,4/21/2011,213740
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5411,7,,A5,481 RETFORD AVENUE,,10312,1,0,1,2400,1410,1975,1,A5,0,5/10/2011,213741
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5422,6,,A5,30 STRAWBERRY LANE,,10312,1,0,1,2070,1260,1975,1,A5,283000,4/15/2011,213742
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5422,25,,A5,167 MAYBERRY PROMENADE,,10312,1,0,1,2070,1260,1975,1,A5,0,4/5/2011,213743
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5585,17,,A5,452 MOSELY AVENUE,,10312,1,0,1,2175,1875,2003,1,A5,385000,11/4/2011,213744
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5585,99,,A5,49 WAIMER PLACE,,10312,1,0,1,2955,1060,2004,1,A5,345000,4/15/2011,213745
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5585,102,,A5,37 WAIMER PLACE,,10312,1,0,1,2455,1060,2004,1,A5,351750,3/24/2011,213746
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5590,125,,A5,118A SYLVIA STREET,,10312,1,0,1,3753,2052,1991,1,A5,465000,3/10/2011,213747
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5594,48,,A1,93 SYLVIA STREET,,10312,1,0,1,3700,2600,1999,1,A1,630000,8/5/2011,213748
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5596,38,,A5,73 CHESEBROUGH STREET,,10312,1,0,1,1008,2001,1990,1,A5,336000,6/8/2011,213749
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5597,5,,A5,8 CHESEBROUGH STREET,,10312,1,0,1,1400,2176,1992,1,A5,350000,10/12/2011,213750
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5600,59,,A2,496 WAINWRIGHT AVENUE,,10312,1,0,1,8000,1344,1930,1,A2,0,3/17/2011,213751
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5601,54,,A9,10 LAREDO AVENUE,,10312,1,0,1,2442,1512,1975,1,A9,0,1/29/2011,213752
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5603,83,,A2,731 KATAN AVENUE,,10312,1,0,1,4100,1292,1977,1,A2,497000,1/19/2011,213753
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5604,63,,A2,63 FIGUREA AVENUE,,10312,1,0,1,4500,1430,1977,1,A2,0,5/16/2011,213754
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5604,86,,A2,80 AUGUSTA AVENUE,,10312,1,0,1,4500,1430,1977,1,A2,0,9/2/2011,213755
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5606,7,,A2,3498 RICHMOND AVENUE,,10312,1,0,1,4000,864,1965,1,A2,383282,6/14/2011,213756
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5607,55,,A2,302 WAINWRIGHT AVENUE,,10312,1,0,1,4000,2104,1965,1,A2,399000,5/16/2011,213757
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5608,106,,A2,738 LEVERETT AVENUE,,10312,1,0,1,4000,2002,1970,1,A2,0,5/25/2011,213758
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5610,29,,A1,51 READING AVENUE,,10312,1,0,1,2500,2758,1995,1,A1,459000,3/22/2011,213759
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5611,20,,A1,31 PERKIOMEN AVENUE,,10312,1,0,1,4000,1466,1965,1,A1,435000,1/19/2011,213760
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5611,54,,A1,626 BARLOW AVENUE,,10312,1,0,1,4000,1536,1965,1,A1,485000,2/11/2011,213761
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5612,249,,A5,38 BRANDIS LANE,,10312,1,0,1,840,1380,1993,1,A5,245000,4/7/2011,213762
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5612,257,,A5,66 BRANDIS AVENUE,,10312,1,0,1,840,1380,1993,1,A5,263000,8/26/2011,213763
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5613,1,,A1,5 BRANDIS AVENUE,,10312,1,1,1,4000,2245,1970,1,S1,360800,6/8/2011,213764
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5613,3,,A2,9 BRANDIS AVENUE,,10312,1,0,1,4000,1680,1970,1,A2,0,9/23/2011,213765
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5613,68,,A5,5 ANDREA COURT,,10312,1,0,1,928,1240,1987,1,A5,293550,10/12/2011,213766
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5613,166,,A5,71 BRANDIS AVENUE,,10312,1,0,1,2712,1800,1996,1,A5,470000,4/15/2011,213767
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5614,3,,A5,683 BARLOW AVENUE,,10312,1,0,1,799,888,1988,1,A5,225000,7/8/2011,213768
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5614,103,,A5,64A MACON AVENUE,,10312,1,0,1,459,816,1988,1,A5,205000,8/4/2011,213769
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5614,167,,A5,96 MACON AVENUE,,10312,1,0,1,2493,2254,2008,1,A5,483000,9/1/2011,213770
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5614,241,,A5,743 BARLOW AVENUE,,10312,1,0,1,1550,1674,1992,1,A5,335000,4/21/2011,213771
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5615,9,,A2,16 STUYVESANT AVENUE,,10312,1,0,1,5200,1630,1962,1,A2,425000,10/18/2011,213772
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5615,82,,A1,63 VAN BRUNT STREET,,10312,1,0,1,12216,1312,1935,1,A1,565000,10/27/2011,213773
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5616,96,,A9,27 RAY STREET,,10312,1,0,1,2500,1280,1965,1,A9,375000,12/13/2011,213774
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5616,133,,A9,14 BENT STREET,,10312,1,0,1,2500,1440,1960,1,A9,0,2/1/2011,213775
5,ELTINGVILLE,01  ONE FAMILY HOMES,1,5616,140,,A1,34 VAN BRUNT STREET,,10312,1,0,1,8000,3248,1925,1,A1,0,9/26/2011,213776
