ID,category,checkIns,createdAt,description,genCategory,lat,lon,name,photoCount,price,query,rating,tags,tileID,time,tips,users,verified
4f0838e6e4b08f5248791dcc,Grocery Store,14,2012.01.07 ,,Shop & Service,53.9069546001,27.6865275911,Белмаркет,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:27 ,0,14,False
510bd5b8e4b0898fa5615d6a,Factory,2,2013.02.01 ,,Professional & Other Places,53.9054641724,27.680437088,УП Минотор-Сервис,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:27 ,0,2,False
5029246be4b0d914665142ce,Auto Garage,7,2012.08.13 ,,Shop & Service,53.9036023255,27.6823069218,СТО «Авто-галс 2007»,2,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,1,6,False
50815a45e4b0b8e843464897,Furniture / Home Store,4,2012.10.19 ,,Shop & Service,53.9035856374,27.6888301875,Royal Roof,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,0,3,False
53aa8a73498e3b4ebdc6536d,Storage Facility,1,2014.06.25 ,,Shop & Service,53.9082631481,27.6808691025,Склад «Материалы»,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,0,1,False
5341104911d2da0b6ac9666e,Auto Garage,4,2014.04.06 ,,Shop & Service,53.903494,27.682903,Шиномонтаж,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,0,3,False
5162bf63e4b0cbf9e8607c0e,Electronics Store,0,2013.04.08 ,,Shop & Service,53.9050788879,27.6860809326,Крэзисервис,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,0,0,False
52a325ae11d210f9748dcd79,Car Dealership,6,2013.12.07 ,,Shop & Service,53.9057034127,27.685418129,ФортунаДасто,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:28 ,1,1,False
514c276be4b062586339e9fd,Car Dealership,9,2013.03.22 ,,Shop & Service,53.906873,27.681236,Колесоплюс,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:29 ,0,6,False
53d8d57d498e16303164a640,Office,1,2014.07.30 ,,Professional & Other Places,53.9028511047,27.6879253387,Транспортная компания «Энергия»,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:29 ,0,1,False
5148127de4b0437419f03cab,Tech Startup,3,2013.03.19 ,,Professional & Other Places,53.9046045525,27.6838921316,ИнформПростор,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:29 ,0,1,False
55951f5b498efc2e162e9a77,Parking,1,2015.07.02 ,,Professional & Other Places,53.904305,27.686271,Станция BMW,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:29 ,0,1,False
51124af3e4b0eb35a013cc22,Auto Garage,46,2013.02.06 ,,Shop & Service,53.90752,27.682998,Автотерапия,6,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:29 ,1,27,False
4f98f04ae4b0b41ef323bc71,Automotive Shop,26,2012.04.26 ,,Shop & Service,53.907649607,27.6819827842,Honda Hospital,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:30 ,3,12,False
4f4b536be4b0156c31b8bf9e,Hardware Store,2,2012.02.27 ,,Shop & Service,53.9074253163,27.6831953495,Totem,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:30 ,0,2,False
52720f3611d27993defe27b7,Car Dealership,1,2013.10.31 ,,Shop & Service,53.903896,27.681669,Автосервис на Корвата,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:31 ,0,1,False
5211dbeb11d2c9d75adf5cb8,Building,2,2013.08.19 ,,Professional & Other Places,53.9043807983,27.6819553375,ЦСП  Динамо,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:31 ,0,1,False
51cace1b498ee2211feb78fa,Hardware Store,2,2013.06.26 ,,Shop & Service,53.907274,27.681923,Greenterra,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:31 ,0,2,False
4fbc986ce4b08d4352f307fd,Automotive Shop,6,2012.05.23 ,,Shop & Service,53.9057731628,27.6855678558,avto-master.by,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_00,2015.11.14 22:20:31 ,1,4,False
5433f671498e7df38df069e7,None,16,2014.10.07 ,,,53.9058078686,27.7007735241,ВидБелГрупп,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_01,2015.11.14 22:20:52 ,0,1,False
4f99350ee4b0aa6bb75844de,Auto Garage,51,2012.04.26 ,,Shop & Service,53.9152947554,27.6864304823,"СТО ""PAGA PERFORMANCE""",10,-1,Minsk_Be,6.6,,0_11_01_00_01_10,2015.11.14 22:21:12 ,3,18,False
56310bd0498efb1a53d43dfa,Wine Bar,1,2015.10.28 ,,Nightlife Spot,53.914026,27.679615,женя'с хаус,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:12 ,0,1,False
4d679c78c406f04ded25f04c,Gas Station / Garage,236,2011.02.25 ,,Shop & Service,53.9134068257,27.6833789988,АЗС-69 Лукойл,5,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:12 ,1,139,False
4f9d2bdee4b020e61042e97d,Auto Garage,13,2012.04.29 ,,Shop & Service,53.9124915139,27.6806962301,Шиномонтаж,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:12 ,1,9,False
505982afe4b09176b3fcd90b,Storage Facility,419,2012.09.19 ,,Shop & Service,53.9100828777,27.6815366305,Warehouse Troya Ltd.,4,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:12 ,0,9,False
535b8f97498e49870cbc0519,Parking,19,2014.04.26 ,,Professional & Other Places,53.9120144062,27.6861355115,"ГСК ""Вираж""",0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,9,False
5130645de4b0835c5592dfba,Building,92,2013.03.01 ,,Professional & Other Places,53.9139356611,27.6815857344,Global Child,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,22,False
55c07c15498efdb1985b00e9,Auto Garage,4,2015.08.04 ,,Shop & Service,53.915123,27.686167,JDMgarage,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,3,False
55283c71498e7ffcd06d375e,Auto Garage,23,2015.04.10 ,,Shop & Service,53.9103824828,27.681482663,"ГСК ""Степянка - 16""",0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,2,False
4fa8ea54e4b02cc7403c4c36,Auto Garage,95,2012.05.08 ,,Shop & Service,53.9153487066,27.6867904923,СТО Honda,4,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,1,36,False
532860e7498e7dc5f70a6551,Auto Garage,4,2014.03.18 ,,Shop & Service,53.9107517998,27.6845981794,VAG Group СТО,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,4,False
5162c051e4b08c967d4b9923,Electronics Store,4,2013.04.08 ,,Shop & Service,53.9092195875,27.6817476181,Крэзисервис,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:13 ,0,1,False
52403d7d498ef5ec27d4ae3a,Car Dealership,24,2013.09.23 ,,Shop & Service,53.9148743287,27.6839013043,эльзаавто,7,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,0,4,False
53454d95498e8376520bb9ac,Bus Stop,1,2014.04.09 ,,Travel & Transport,53.9115937296,27.6845812798,Остановка «Гаражи»,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,0,1,False
55c3a231498e73398381ae97,Forest,9,2015.08.06 ,,Outdoors & Recreation,53.9108963727,27.6799859108,Степянский лес 👑,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,0,4,False
4f86f04ee4b0603bf26e02b5,Automotive Shop,7,2012.04.12 ,,Shop & Service,53.90952,27.681615,Mitsubishi,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,1,5,False
502ba66fe4b0190fdc6e65a5,Boutique,9,2012.08.15 ,,Shop & Service,53.91235515,27.6848112477,Дианин магазин,2,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,1,3,False
50928163e4b05b90a6f09219,Automotive Shop,64,2012.11.01 ,,Shop & Service,53.912152,27.680655,КЛВ Bosch Service,6,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:14 ,2,29,False
5246be24498eb56f4fddf574,Car Dealership,7,2013.09.28 ,,Shop & Service,53.9144120202,27.6869322136,Mitsubishi Redmotors,2,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,7,False
55bb8036498ed5ea9530f6cc,Auto Garage,2,2015.07.31 ,,Shop & Service,53.9147899715,27.6865852833,Лан-авто,1,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,1,False
4fa40b15e4b0ce0fa3abe6a8,Parking,248,2012.05.04 ,,Professional & Other Places,53.9112184873,27.6842124772,гаражи Степянка 16,7,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,97,False
55fc35bf498e7a8fb9f52f2a,General Entertainment,2,2015.09.18 ,,Arts & Entertainment,53.9127863685,27.6865203226,KvadroClub,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,2,False
4ffdaf4fe4b0b4293098df76,Beer Store,2,2012.07.11 ,,Shop & Service,53.9111635796,27.6850921261,Пивков,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,1,False
4f9eba0ce4b0d296c926ee7e,Auto Garage,1,2012.04.30 ,,Shop & Service,53.9105758667,27.6854743958,СТО Шашалевич,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:15 ,0,1,False
55fff06e498ef74c2a713721,Housing Development,1,2015.09.21 ,,Residence,53.9151535659,27.6816267986,Галия,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:16 ,0,1,False
525fc9a511d2c6941ad6d215,Parking,0,2013.10.17 ,,Professional & Other Places,53.9117643594,27.6793885231,Парковка,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:16 ,0,0,False
4f4b4f38e4b07165fc2422af,Car Dealership,20,2012.02.27 ,,Shop & Service,53.9132069733,27.6809050011,Poplavchik Custom,3,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:16 ,0,6,False
511de6bde4b06f58433da783,Auto Garage,2,2013.02.15 ,,Shop & Service,53.9121017456,27.6844558716,Инжектор сервис СТО,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:16 ,0,2,False
53454dd8498e451b2ac69931,Bus Stop,0,2014.04.09 ,,Travel & Transport,53.9095713968,27.686662674,Остановка «ГСК Вираж»,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:17 ,0,0,False
51979321498e70efc9f1ca76,Car Dealership,22,2013.05.18 ,,Shop & Service,53.9124940618,27.68419275,Mitsubishi Service,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:17 ,1,17,False
510fcd7ce4b0d7e12737646d,Car Dealership,17,2013.02.04 ,,Shop & Service,53.9135791221,27.6858507239,Vinil Toys,11,-1,Minsk_Be,-1.0,,0_11_01_00_01_10,2015.11.14 22:21:17 ,0,7,False
535bc364498e49870cc43012,Cemetery,7,2014.04.26 ,,Outdoors & Recreation,53.9127057606,27.7023731138,Кладбище,0,-1,Minsk_Be,-1.0,,0_11_01_00_01_11,2015.11.14 22:21:37 ,0,6,False
51c199b1498eef45122e8b14,Gas Station / Garage,55,2013.06.19 ,,Shop & Service,53.843316,27.559315,АЗС Белоруснефть,3,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,0,34,False
4eca0b4730f8b09c0ef39780,Gas Station / Garage,245,2011.11.21 ,,Shop & Service,53.8432717199,27.5591833326,Белнефтехим,7,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,2,87,False
512b7136e4b051c7255f0ae6,Car Wash,76,2013.02.25 ,,Shop & Service,53.8426966981,27.5592114818,Автомойка,12,-1,Minsk_Be,5.7,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,4,35,False
4f472dd5e4b0dd9bf2d3fdee,Nail Salon,4,2012.02.24 ,,Shop & Service,53.8438827103,27.5548415335,Rich Berry,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,0,4,False
511497d7e4b007317f427e70,Electronics Store,26,2013.02.08 ,,Shop & Service,53.8448066711,27.5596103668,ТехноСклад,7,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,2,8,False
535239f0498e29540c30c1fa,Casino,2,2014.04.19 ,,Arts & Entertainment,53.8432159424,27.5589942932,Бк Марафон,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,0,1,False
4db44f755da3a76f443bada0,Parking,0,2011.04.24 ,,Professional & Other Places,53.843345,27.556084,Автостоянка Базис,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:58 ,0,0,False
506fbc62e4b04395d567bcd3,Gas Station / Garage,2,2012.10.06 ,,Shop & Service,53.8417715132,27.5573232974,АЗС Белнефтехим,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:59 ,0,2,False
53560e3a498e5845cb02c53f,Auto Garage,5,2014.04.22 ,,Shop & Service,53.841941,27.559393,Рем100автосервис,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:59 ,0,5,False
55d22230498e1d087bfbb40f,Automotive Shop,0,2015.08.17 ,,Shop & Service,53.8422224177,27.5593328476,"Торговый центр ""АвтоМир""",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:59 ,0,0,False
53103ff911d2961d7ac95466,Car Wash,12,2014.02.28 ,,Shop & Service,53.8429288067,27.5589953231,АкваКит,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_00,2015.11.14 22:21:59 ,0,8,False
5642111d498ee56ae029658c,Residential Building (Apartment / Condo),2,2015.11.10 ,,Residence,53.8443990321,27.5651701896,Дом Марика <3,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:20 ,0,1,False
50ff78ffe4b07dbdfaaa74e3,Office,571,2013.01.23 ,,Professional & Other Places,53.8424493829,27.5611418436,Acv,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:20 ,0,5,False
56212eb2498e2abb427a519d,Housing Development,8,2015.10.16 ,,Residence,53.8450730814,27.5632449417,Куркино Хаус,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:20 ,0,1,False
51d63178498e009c39e6bc6d,Residential Building (Apartment / Condo),336,2013.07.05 ,,Residence,53.8445020458,27.5652996595,Сырокомли 30,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:20 ,0,27,False
562f9ad0498ebaac756607ac,Forest,2,2015.10.27 ,,Outdoors & Recreation,53.8427085876,27.5635242462,Наш Лесок,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,1,False
51630839e4b09bcdac8886df,Residential Building (Apartment / Condo),122,2013.04.08 ,,Residence,53.8444410048,27.562912558,"Владислава Сырокомли, 34",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,12,False
50e04319498e2bcb22157df4,Automotive Shop,68,2012.12.30 ,,Shop & Service,53.8423091941,27.5597963971,АвтоМирАвто,9,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,2,52,False
55d8ef90498e62d1404ab122,Assisted Living,7,2015.08.22 ,,Residence,53.8449048395,27.5602374127,Юдин home🏩,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,2,False
51739938e4b0b77ac138b936,Residential Building (Apartment / Condo),129,2013.04.21 ,,Residence,53.8450918287,27.5610207102,"Владислава Сырокомли, 38",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,25,False
52546d8711d2745b88f1ce98,Other Great Outdoors,51,2013.10.08 ,,Outdoors & Recreation,53.8447535537,27.5632015387,Яблоневый сад,7,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,22,False
55ba6b56498e8a81fed88dc1,Housing Development,8,2015.07.30 ,,Residence,53.8449111419,27.5613315448,Крыша Лошицы,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:21 ,0,3,False
553fe52b498e47f739d2aa04,Recreation Center,17,2015.04.28 ,,Outdoors & Recreation,53.8443480246,27.5611530445,Лаука Сырокомли 20,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,0,1,False
548c963b498e0c4238e9aa29,Big Box Store,13,2014.12.13 ,,Shop & Service,53.8435974247,27.5600580413,Евроопт,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,0,8,False
50faf2ade4b0ff3fc5e9957f,Convenience Store,4,2013.01.19 ,,Shop & Service,53.8426022558,27.5604978102,ШтоДзень,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,1,4,False
51e3cc33498eaecbdf6fd912,Hardware Store,17,2013.07.15 ,,Shop & Service,53.842260089,27.5612501958,Festool&Tyrolit,4,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,0,4,False
55ba16a4498eb177969f62fc,Palace,2,2015.07.30 ,,Outdoors & Recreation,53.8425559998,27.5610313416,Бич Карусель,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,0,2,False
5006d9f8e4b0d41b5848f207,Bus Stop,7,2012.07.18 ,,Travel & Transport,53.843244014,27.5606489583,Остановка И. Гошкевича,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:22 ,0,5,False
5242b737498ee1ecf43b489e,Arcade,9,2013.09.25 ,,Arts & Entertainment,53.8424186707,27.563041687,"Центр Дополнительного Образования Детей и Молодежи ""Формат""",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,0,3,False
524af46b498e2733dde77afa,Beer Store,3,2013.10.01 ,,Shop & Service,53.8444783535,27.5648280973,лит.ра,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,0,2,False
51767d34e4b04f59fad13fb8,Auto Garage,15,2013.04.23 ,,Shop & Service,53.841915789,27.5608159232,Рем 100 шиномонтаж,2,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,1,8,False
54b4e9e3498ef234bb9f6d27,Office,123,2015.01.13 ,,Professional & Other Places,53.8427124023,27.5609502792,IGEnergy,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,0,1,False
5230a86f11d2c5292e8e5f58,Scenic Lookout,2,2013.09.11 ,,Outdoors & Recreation,53.844799,27.561196,Krisha Sirokomli,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,0,1,False
4fa80cdfe4b0862c76e4089a,Campground,4,2012.05.07 ,,Outdoors & Recreation,53.84188,27.565716,Колядич,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:23 ,0,3,False
54b4c0ea498e43de3ea76652,None,0,2015.01.13 ,,,53.8428077698,27.5609970093,Экспостройкапитал,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:24 ,0,0,False
5647579d498e304c8c20f909,Housing Development,1,2015.11.14 ,,Residence,53.842195,27.560754,дом счастья 👫❤️🍒🎉,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_01,2015.11.14 22:22:24 ,0,1,False
5006d93ee4b07b326922f5b1,Bus Stop,26,2012.07.18 ,,Travel & Transport,53.8459190502,27.5592041016,"Ост. ”Шпилевского""",1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_10,2015.11.14 22:22:44 ,0,8,False
55d8b0e6498ed9c37c5c35a1,Community College,2,2015.08.22 ,,College & University,53.846457,27.559537,слюнька'с хаус,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_10,2015.11.14 22:22:44 ,0,1,False
51149ae8e4b03e318945187f,Office,2,2013.02.08 ,,Professional & Other Places,53.8464,27.5595,ТехноСклад,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_10,2015.11.14 22:22:44 ,0,1,False
53496971498e3a4e7b1792e0,Beer Store,4,2014.04.12 ,,Shop & Service,53.846612,27.559525,Лит.Ra,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_10,2015.11.14 22:22:44 ,0,3,False
53ea60dc498e63a854ecdf09,Gym,369,2014.08.12 ,,Shop & Service,53.8454982933,27.5636003899,Сакавик,0,-1,Minsk_Be,7.6,,0_01_00_10_10_10_11,2015.11.14 22:23:05 ,1,11,False
4f8354bde4b0f2d8d0abed3f,Residential Building (Apartment / Condo),326,2012.04.09 ,,Residence,53.846743159,27.5632791941,"Шпилевского, 54",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:05 ,0,46,False
561d2183498ec3681c895f3d,Housing Development,8,2015.10.13 ,,Residence,53.8451396442,27.56101324,Настаса Хата🚬💉💣🔪,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:05 ,0,1,False
4ff47553e4b021ccc676dafe,Neighborhood,434,2012.07.04 ,,Outdoors & Recreation,53.84667268,27.5625780741,Лошица 4,23,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:05 ,1,187,False
53a1c065498edaefbd376f71,Residential Building (Apartment / Condo),29,2014.06.18 ,,Residence,53.8481725032,27.5603985684,"Сырокомли, 46",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:06 ,0,14,False
4de69be21f6eb85ed66630be,Grocery Store,350,2011.06.01 ,,Shop & Service,53.8467575831,27.5597390971,Евроопт,4,-1,Minsk_Be,5.2,,0_01_00_10_10_10_11,2015.11.14 22:23:06 ,5,139,False
514815bee4b081f1e37e17dd,Bus Stop,56,2013.03.19 ,,Travel & Transport,53.845897,27.564816,"Ост. ""ул. Дроздовича""",3,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:06 ,0,12,False
533429ec498e4905eda21f85,School,26,2014.03.27 ,,Professional & Other Places,53.847657228,27.5635686609,Cредняя школа № 51,2,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:06 ,0,18,False
502962b5e4b0884e81f3eee3,Housing Development,18,2012.08.13 ,,Residence,53.8452532402,27.5632660374,Шпилевского,0,-1,Minsk_Be,-1.0,rina`s house,0_01_00_10_10_10_11,2015.11.14 22:23:06 ,0,14,False
50712858e4b08143e8d416a1,Bank,84,2012.10.07 ,,Shop & Service,53.845512,27.564569,Белинвестбанк,4,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,1,25,False
533838ae498ed11b828333ca,Residential Building (Apartment / Condo),14,2014.03.30 ,,Residence,53.8467955648,27.5612797437,"Шпилевского, 56",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,0,11,False
5628c012498ee4e3ff52ff50,Residential Building (Apartment / Condo),0,2015.10.22 ,,Residence,53.846737,27.563854,MySweetHome👸🏼🏩💕,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,0,0,False
520bfbff11d2a0cf0dc63b4a,Residential Building (Apartment / Condo),35,2013.08.14 ,,Residence,53.8466500048,27.5599039208,шпилевского 60,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,2,8,False
514ad98de4b08138283d6e15,Residential Building (Apartment / Condo),159,2013.03.21 ,,Residence,53.8452082153,27.5641079855,"Шпилевского, 57",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,0,26,False
51dff543498ef3df445ae992,Residential Building (Apartment / Condo),55,2013.07.12 ,,Residence,53.8473102433,27.5603238913,Сырокомли 44,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:07 ,1,7,False
56126858498eee7920193c4d,Country Dance Club,2,2015.10.05 ,,Arts & Entertainment,53.846660614,27.5600357056,Зал Life 4 Dance,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:08 ,0,1,False
520a51b811d2acf7b50a7e67,Residential Building (Apartment / Condo),45,2013.08.13 ,,Residence,53.8454849535,27.562997862,"Павла Шпилевского, 59",0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:08 ,0,13,False
50a3da8fe4b0bf9eb743e29a,Café,25,2012.11.14 ,,Food,53.8452254161,27.5604950459,"кафе ""Фуршет""",3,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:08 ,2,20,False
512a2092e4b040b1d4405313,Residential Building (Apartment / Condo),35,2013.02.24 ,,Residence,53.8452082114,27.5646624443,сыракомли 32,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:08 ,0,4,False
510b98555262aa5aa94ab9fa,Tech Startup,9,2013.02.01 ,,Professional & Other Places,53.8452038026,27.5600194931,StyleSoft,0,-1,Minsk_Be,-1.0,software company,0_01_00_10_10_10_11,2015.11.14 22:23:08 ,1,4,False
4fb53324e4b0a0f95a2bb8a7,Office,11,2012.05.17 ,,Professional & Other Places,53.845425,27.562133,StoneHouse,1,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:09 ,0,4,False
504ef165e4b04432b9190dfc,Salon / Barbershop,41,2012.09.11 ,,Shop & Service,53.8457978434,27.56039787,Гламур,2,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:09 ,0,11,False
50f96990e4b0a17a6178d6f6,Office,19,2013.01.18 ,Архитектурное бюро. Разработка зданий и интерьеров.,Professional & Other Places,53.8455299884,27.5648730385,ASGP,3,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:09 ,1,3,False
517fb04ae4b03cab79ee0e3d,Tech Startup,1,2013.04.30 ,,Professional & Other Places,53.845576,27.564069,Rubl.by,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:09 ,0,1,False
55e7f20e498ee3e083d6f467,Elementary School,1,2015.09.03 ,,Professional & Other Places,53.8481750488,27.5634536743,СШ #51,0,-1,Minsk_Be,-1.0,,0_01_00_10_10_10_11,2015.11.14 22:23:09 ,0,1,False
